Epoch: [3][520/770], lr: 0.00010	Time 0.220 (0.258)	Data 0.000 (0.037)	Loss 2.6746 (1.4645)	Prec@1 0.000 (41.843)	Prec@5 50.000 (91.747)
Epoch: [3][540/770], lr: 0.00010	Time 0.221 (0.257)	Data 0.000 (0.036)	Loss 0.7438 (1.4652)	Prec@1 50.000 (42.144)	Prec@5 100.000 (91.867)
Epoch: [3][560/770], lr: 0.00010	Time 0.219 (0.256)	Data 0.000 (0.034)	Loss 1.5975 (1.4625)	Prec@1 50.000 (42.424)	Prec@5 100.000 (92.068)
Epoch: [3][580/770], lr: 0.00010	Time 0.222 (0.255)	Data 0.000 (0.033)	Loss 1.4738 (1.4630)	Prec@1 50.000 (42.771)	Prec@5 100.000 (91.997)
Epoch: [3][600/770], lr: 0.00010	Time 0.222 (0.253)	Data 0.000 (0.032)	Loss 0.9980 (1.4655)	Prec@1 0.000 (42.512)	Prec@5 100.000 (92.097)
Epoch: [3][620/770], lr: 0.00010	Time 0.222 (0.252)	Data 0.000 (0.031)	Loss 1.0386 (1.4636)	Prec@1 50.000 (42.432)	Prec@5 100.000 (92.110)
Epoch: [3][640/770], lr: 0.00010	Time 0.222 (0.251)	Data 0.000 (0.030)	Loss 1.3187 (1.4702)	Prec@1 50.000 (42.278)	Prec@5 100.000 (91.810)
Epoch: [3][660/770], lr: 0.00010	Time 0.223 (0.250)	Data 0.000 (0.029)	Loss 1.7633 (1.4706)	Prec@1 50.000 (42.284)	Prec@5 100.000 (91.906)
Epoch: [3][680/770], lr: 0.00010	Time 0.225 (0.250)	Data 0.000 (0.028)	Loss 2.1894 (1.4687)	Prec@1 0.000 (42.511)	Prec@5 100.000 (91.924)
Epoch: [3][700/770], lr: 0.00010	Time 0.213 (0.249)	Data 0.000 (0.027)	Loss 0.3894 (1.4677)	Prec@1 100.000 (42.297)	Prec@5 100.000 (92.011)
Epoch: [3][720/770], lr: 0.00010	Time 0.222 (0.248)	Data 0.000 (0.027)	Loss 1.0136 (1.4678)	Prec@1 50.000 (42.441)	Prec@5 100.000 (92.025)
Epoch: [3][740/770], lr: 0.00010	Time 0.223 (0.247)	Data 0.000 (0.026)	Loss 0.8770 (1.4666)	Prec@1 100.000 (42.578)	Prec@5 100.000 (92.240)
Epoch: [3][760/770], lr: 0.00010	Time 0.216 (0.247)	Data 0.000 (0.025)	Loss 2.3759 (1.4632)	Prec@1 50.000 (42.970)	Prec@5 100.000 (92.313)
Epoch: [4][0/770], lr: 0.00010	Time 19.740 (19.740)	Data 19.498 (19.498)	Loss 0.8347 (0.8347)	Prec@1 50.000 (50.000)	Prec@5 100.000 (100.000)
Epoch: [4][20/770], lr: 0.00010	Time 0.229 (1.163)	Data 0.000 (0.928)	Loss 0.5408 (1.4175)	Prec@1 100.000 (54.762)	Prec@5 100.000 (92.857)
Epoch: [4][40/770], lr: 0.00010	Time 0.242 (0.709)	Data 0.000 (0.476)	Loss 0.5941 (1.3100)	Prec@1 100.000 (52.439)	Prec@5 100.000 (95.122)
Epoch: [4][60/770], lr: 0.00010	Time 0.234 (0.553)	Data 0.000 (0.320)	Loss 1.8602 (1.4419)	Prec@1 50.000 (45.082)	Prec@5 50.000 (94.262)
Epoch: [4][80/770], lr: 0.00010	Time 0.231 (0.474)	Data 0.000 (0.241)	Loss 1.7223 (1.3858)	Prec@1 0.000 (44.444)	Prec@5 100.000 (95.679)
Epoch: [4][100/770], lr: 0.00010	Time 0.311 (0.433)	Data 0.000 (0.193)	Loss 2.0193 (1.4039)	Prec@1 0.000 (43.564)	Prec@5 50.000 (94.554)
Epoch: [4][120/770], lr: 0.00010	Time 0.312 (0.411)	Data 0.000 (0.161)	Loss 1.0437 (1.3373)	Prec@1 50.000 (45.041)	Prec@5 100.000 (94.628)
Epoch: [4][140/770], lr: 0.00010	Time 0.302 (0.397)	Data 0.000 (0.138)	Loss 1.3583 (1.3470)	Prec@1 0.000 (43.972)	Prec@5 100.000 (95.035)
Epoch: [4][160/770], lr: 0.00010	Time 0.304 (0.385)	Data 0.000 (0.121)	Loss 1.1933 (1.4012)	Prec@1 50.000 (44.099)	Prec@5 100.000 (93.168)
Epoch: [4][180/770], lr: 0.00010	Time 0.305 (0.376)	Data 0.000 (0.108)	Loss 2.6866 (1.4298)	Prec@1 0.000 (42.541)	Prec@5 50.000 (92.541)
Epoch: [4][200/770], lr: 0.00010	Time 0.304 (0.369)	Data 0.000 (0.097)	Loss 0.8790 (1.4036)	Prec@1 50.000 (43.532)	Prec@5 100.000 (92.786)
Epoch: [4][220/770], lr: 0.00010	Time 0.304 (0.363)	Data 0.000 (0.088)	Loss 0.7237 (1.4061)	Prec@1 100.000 (42.986)	Prec@5 100.000 (92.986)
Epoch: [4][240/770], lr: 0.00010	Time 0.302 (0.358)	Data 0.000 (0.081)	Loss 1.4362 (1.4179)	Prec@1 50.000 (43.361)	Prec@5 100.000 (92.739)
Epoch: [4][260/770], lr: 0.00010	Time 0.303 (0.354)	Data 0.000 (0.075)	Loss 2.0882 (1.4329)	Prec@1 0.000 (43.295)	Prec@5 100.000 (92.529)
Epoch: [4][280/770], lr: 0.00010	Time 0.304 (0.350)	Data 0.000 (0.069)	Loss 0.8650 (1.4383)	Prec@1 50.000 (43.594)	Prec@5 100.000 (92.171)
Epoch: [4][300/770], lr: 0.00010	Time 0.315 (0.347)	Data 0.000 (0.065)	Loss 1.1062 (1.4571)	Prec@1 50.000 (43.355)	Prec@5 100.000 (91.860)
Epoch: [4][320/770], lr: 0.00010	Time 0.303 (0.345)	Data 0.000 (0.061)	Loss 1.1127 (1.4551)	Prec@1 0.000 (43.302)	Prec@5 100.000 (91.900)
Epoch: [4][340/770], lr: 0.00010	Time 0.303 (0.342)	Data 0.000 (0.057)	Loss 1.3633 (1.4427)	Prec@1 0.000 (43.842)	Prec@5 100.000 (91.935)
Epoch: [4][360/770], lr: 0.00010	Time 0.302 (0.340)	Data 0.000 (0.054)	Loss 1.0344 (1.4576)	Prec@1 50.000 (43.213)	Prec@5 100.000 (91.413)
Epoch: [4][380/770], lr: 0.00010	Time 0.302 (0.338)	Data 0.000 (0.051)	Loss 1.2395 (1.4558)	Prec@1 50.000 (42.651)	Prec@5 100.000 (91.601)
Epoch: [4][400/770], lr: 0.00010	Time 0.233 (0.335)	Data 0.000 (0.049)	Loss 1.4266 (1.4732)	Prec@1 50.000 (42.020)	Prec@5 100.000 (91.272)
Epoch: [4][420/770], lr: 0.00010	Time 0.232 (0.331)	Data 0.000 (0.046)	Loss 0.5243 (1.4672)	Prec@1 50.000 (42.280)	Prec@5 100.000 (91.330)
Epoch: [4][440/770], lr: 0.00010	Time 0.242 (0.327)	Data 0.000 (0.044)	Loss 0.6880 (1.4583)	Prec@1 50.000 (42.063)	Prec@5 100.000 (91.497)
Epoch: [4][460/770], lr: 0.00010	Time 0.234 (0.323)	Data 0.000 (0.042)	Loss 1.5796 (1.4662)	Prec@1 50.000 (41.866)	Prec@5 100.000 (91.323)
Epoch: [4][480/770], lr: 0.00010	Time 0.234 (0.319)	Data 0.000 (0.041)	Loss 1.1818 (1.4612)	Prec@1 50.000 (42.620)	Prec@5 100.000 (91.164)
Epoch: [4][500/770], lr: 0.00010	Time 0.232 (0.316)	Data 0.000 (0.039)	Loss 0.6870 (1.4560)	Prec@1 50.000 (42.814)	Prec@5 100.000 (91.218)
Epoch: [4][520/770], lr: 0.00010	Time 0.242 (0.313)	Data 0.000 (0.037)	Loss 3.1822 (1.4643)	Prec@1 0.000 (42.706)	Prec@5 100.000 (91.075)
Epoch: [4][540/770], lr: 0.00010	Time 0.232 (0.310)	Data 0.002 (0.036)	Loss 1.3754 (1.4656)	Prec@1 50.000 (42.791)	Prec@5 100.000 (91.128)
Epoch: [4][560/770], lr: 0.00010	Time 0.232 (0.307)	Data 0.000 (0.035)	Loss 0.8223 (1.4565)	Prec@1 50.000 (42.781)	Prec@5 100.000 (91.266)
Epoch: [4][580/770], lr: 0.00010	Time 0.240 (0.305)	Data 0.000 (0.034)	Loss 0.8149 (1.4537)	Prec@1 100.000 (43.029)	Prec@5 100.000 (91.480)
Epoch: [4][600/770], lr: 0.00010	Time 0.234 (0.303)	Data 0.000 (0.032)	Loss 4.6253 (1.4541)	Prec@1 0.000 (42.762)	Prec@5 100.000 (91.514)
Epoch: [4][620/770], lr: 0.00010	Time 0.242 (0.301)	Data 0.000 (0.031)	Loss 1.6757 (1.4540)	Prec@1 0.000 (42.995)	Prec@5 100.000 (91.546)
Epoch: [4][640/770], lr: 0.00010	Time 0.244 (0.299)	Data 0.000 (0.030)	Loss 0.8653 (1.4495)	Prec@1 100.000 (43.058)	Prec@5 100.000 (91.576)
Epoch: [4][660/770], lr: 0.00010	Time 0.234 (0.297)	Data 0.000 (0.030)	Loss 1.9615 (1.4499)	Prec@1 50.000 (42.965)	Prec@5 50.000 (91.604)
Epoch: [4][680/770], lr: 0.00010	Time 0.230 (0.295)	Data 0.000 (0.029)	Loss 1.9227 (1.4566)	Prec@1 50.000 (42.731)	Prec@5 50.000 (91.703)
Epoch: [4][700/770], lr: 0.00010	Time 0.236 (0.294)	Data 0.000 (0.028)	Loss 2.6703 (1.4575)	Prec@1 0.000 (42.867)	Prec@5 100.000 (91.797)
Epoch: [4][720/770], lr: 0.00010	Time 0.235 (0.292)	Data 0.000 (0.027)	Loss 0.5190 (1.4466)	Prec@1 100.000 (43.065)	Prec@5 100.000 (91.886)
Epoch: [4][740/770], lr: 0.00010	Time 0.237 (0.291)	Data 0.000 (0.026)	Loss 2.0090 (1.4444)	Prec@1 0.000 (43.252)	Prec@5 100.000 (91.903)
Epoch: [4][760/770], lr: 0.00010	Time 0.235 (0.289)	Data 0.000 (0.026)	Loss 1.4636 (1.4476)	Prec@1 50.000 (43.430)	Prec@5 100.000 (91.919)
Test: [0/193]	Time 20.340 (20.340)	Loss 0.9087 (0.9087)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Test: [20/193]	Time 0.083 (1.050)	Loss 1.3746 (1.3567)	Prec@1 0.000 (35.714)	Prec@5 100.000 (95.238)
Test: [40/193]	Time 0.087 (0.580)	Loss 1.0004 (1.2662)	Prec@1 100.000 (48.780)	Prec@5 100.000 (96.341)
Test: [60/193]	Time 0.082 (0.417)	Loss 1.1972 (1.2853)	Prec@1 50.000 (47.541)	Prec@5 100.000 (95.082)
Test: [80/193]	Time 0.090 (0.335)	Loss 0.8170 (1.3165)	Prec@1 100.000 (45.679)	Prec@5 100.000 (95.062)
Test: [100/193]	Time 0.090 (0.285)	Loss 1.0787 (1.3545)	Prec@1 50.000 (45.050)	Prec@5 100.000 (94.554)
Test: [120/193]	Time 0.080 (0.252)	Loss 1.9027 (1.4204)	Prec@1 50.000 (42.975)	Prec@5 50.000 (92.149)
Test: [140/193]	Time 0.092 (0.228)	Loss 2.9084 (1.4365)	Prec@1 50.000 (41.489)	Prec@5 50.000 (91.844)
Test: [160/193]	Time 0.088 (0.210)	Loss 1.5406 (1.4430)	Prec@1 0.000 (41.615)	Prec@5 100.000 (91.925)
Test: [180/193]	Time 0.085 (0.196)	Loss 1.5607 (1.4466)	Prec@1 0.000 (40.884)	Prec@5 100.000 (92.541)
Testing Results: Prec@1 42.487 Prec@5 92.228 Loss 1.45022
Best Prec@1: 42.487

Epoch: [5][0/770], lr: 0.00010	Time 20.273 (20.273)	Data 19.975 (19.975)	Loss 0.8709 (0.8709)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [5][20/770], lr: 0.00010	Time 0.242 (1.196)	Data 0.000 (0.951)	Loss 0.6179 (1.6615)	Prec@1 50.000 (42.857)	Prec@5 100.000 (90.476)
Epoch: [5][40/770], lr: 0.00010	Time 0.243 (0.728)	Data 0.000 (0.487)	Loss 0.6911 (1.5658)	Prec@1 100.000 (42.683)	Prec@5 100.000 (92.683)
Epoch: [5][60/770], lr: 0.00010	Time 0.236 (0.567)	Data 0.000 (0.327)	Loss 2.1804 (1.5907)	Prec@1 50.000 (41.803)	Prec@5 50.000 (91.803)
Epoch: [5][80/770], lr: 0.00010	Time 0.237 (0.486)	Data 0.000 (0.247)	Loss 1.5252 (1.5458)	Prec@1 50.000 (43.210)	Prec@5 50.000 (91.975)
Epoch: [5][100/770], lr: 0.00010	Time 0.229 (0.437)	Data 0.000 (0.198)	Loss 1.0776 (1.5238)	Prec@1 50.000 (43.564)	Prec@5 100.000 (91.089)
Epoch: [5][120/770], lr: 0.00010	Time 0.233 (0.404)	Data 0.000 (0.165)	Loss 1.7880 (1.5013)	Prec@1 0.000 (44.628)	Prec@5 100.000 (91.322)
Epoch: [5][140/770], lr: 0.00010	Time 0.236 (0.380)	Data 0.000 (0.142)	Loss 1.9004 (1.4858)	Prec@1 50.000 (44.326)	Prec@5 100.000 (92.199)
Epoch: [5][160/770], lr: 0.00010	Time 0.245 (0.363)	Data 0.000 (0.124)	Loss 2.8381 (1.4633)	Prec@1 0.000 (44.720)	Prec@5 100.000 (92.547)
Epoch: [5][180/770], lr: 0.00010	Time 0.241 (0.349)	Data 0.000 (0.110)	Loss 1.3800 (1.4482)	Prec@1 100.000 (46.133)	Prec@5 100.000 (92.541)
Epoch: [5][200/770], lr: 0.00010	Time 0.235 (0.338)	Data 0.000 (0.099)	Loss 0.4449 (1.4573)	Prec@1 100.000 (45.522)	Prec@5 100.000 (93.035)
Epoch: [5][220/770], lr: 0.00010	Time 0.245 (0.329)	Data 0.000 (0.090)	Loss 0.7126 (1.4502)	Prec@1 50.000 (45.475)	Prec@5 100.000 (92.986)
Epoch: [5][240/770], lr: 0.00010	Time 0.249 (0.322)	Data 0.000 (0.083)	Loss 0.5571 (1.4400)	Prec@1 100.000 (45.851)	Prec@5 100.000 (92.946)
Epoch: [5][260/770], lr: 0.00010	Time 0.239 (0.316)	Data 0.000 (0.077)	Loss 0.1636 (1.4071)	Prec@1 100.000 (46.743)	Prec@5 100.000 (93.103)
Epoch: [5][280/770], lr: 0.00010	Time 0.235 (0.310)	Data 0.000 (0.071)	Loss 0.9275 (1.4098)	Prec@1 50.000 (46.085)	Prec@5 100.000 (93.416)
Epoch: [5][300/770], lr: 0.00010	Time 0.239 (0.305)	Data 0.000 (0.066)	Loss 1.4151 (1.4282)	Prec@1 0.000 (45.183)	Prec@5 100.000 (93.189)
Epoch: [5][320/770], lr: 0.00010	Time 0.244 (0.301)	Data 0.000 (0.062)	Loss 1.0520 (1.4224)	Prec@1 50.000 (45.327)	Prec@5 100.000 (93.302)
Epoch: [5][340/770], lr: 0.00010	Time 0.236 (0.298)	Data 0.000 (0.059)	Loss 0.7185 (1.4125)	Prec@1 100.000 (46.041)	Prec@5 100.000 (92.815)
Epoch: [5][360/770], lr: 0.00010	Time 0.238 (0.294)	Data 0.000 (0.055)	Loss 1.6758 (1.4084)	Prec@1 0.000 (45.568)	Prec@5 100.000 (92.798)
Epoch: [5][380/770], lr: 0.00010	Time 0.232 (0.291)	Data 0.000 (0.052)	Loss 0.7549 (1.4097)	Prec@1 50.000 (45.013)	Prec@5 100.000 (92.782)
Epoch: [5][400/770], lr: 0.00010	Time 0.241 (0.289)	Data 0.000 (0.050)	Loss 1.4795 (1.4100)	Prec@1 50.000 (45.262)	Prec@5 100.000 (92.643)
Epoch: [5][420/770], lr: 0.00010	Time 0.233 (0.286)	Data 0.000 (0.048)	Loss 1.8168 (1.4055)	Prec@1 50.000 (45.368)	Prec@5 50.000 (92.518)
Epoch: [5][440/770], lr: 0.00010	Time 0.232 (0.284)	Data 0.000 (0.045)	Loss 1.4926 (1.4165)	Prec@1 100.000 (44.785)	Prec@5 100.000 (92.404)
Epoch: [5][460/770], lr: 0.00010	Time 0.234 (0.282)	Data 0.000 (0.043)	Loss 1.2649 (1.4184)	Prec@1 50.000 (44.685)	Prec@5 100.000 (92.408)
Epoch: [5][480/770], lr: 0.00010	Time 0.244 (0.280)	Data 0.000 (0.042)	Loss 0.2892 (1.4218)	Prec@1 100.000 (44.906)	Prec@5 100.000 (92.412)
Epoch: [5][500/770], lr: 0.00010	Time 0.237 (0.279)	Data 0.000 (0.040)	Loss 1.6248 (1.4173)	Prec@1 50.000 (45.509)	Prec@5 100.000 (92.315)
Epoch: [5][520/770], lr: 0.00010	Time 0.239 (0.277)	Data 0.000 (0.038)	Loss 0.8468 (1.4134)	Prec@1 50.000 (45.585)	Prec@5 100.000 (92.322)
Epoch: [5][540/770], lr: 0.00010	Time 0.244 (0.276)	Data 0.000 (0.037)	Loss 2.0318 (1.4096)	Prec@1 50.000 (45.841)	Prec@5 100.000 (92.514)
Epoch: [5][560/770], lr: 0.00010	Time 0.236 (0.275)	Data 0.000 (0.036)	Loss 0.5782 (1.4041)	Prec@1 100.000 (46.078)	Prec@5 100.000 (92.692)
Epoch: [5][580/770], lr: 0.00010	Time 0.247 (0.273)	Data 0.000 (0.034)	Loss 2.7440 (1.4144)	Prec@1 0.000 (45.955)	Prec@5 50.000 (92.513)
Epoch: [5][600/770], lr: 0.00010	Time 0.230 (0.272)	Data 0.000 (0.033)	Loss 1.8124 (1.4110)	Prec@1 50.000 (46.339)	Prec@5 100.000 (92.679)
Epoch: [5][620/770], lr: 0.00010	Time 0.235 (0.271)	Data 0.000 (0.032)	Loss 0.6505 (1.3969)	Prec@1 50.000 (46.940)	Prec@5 100.000 (92.754)
Epoch: [5][640/770], lr: 0.00010	Time 0.239 (0.270)	Data 0.000 (0.031)	Loss 0.9623 (1.4068)	Prec@1 50.000 (46.568)	Prec@5 100.000 (92.668)
Epoch: [5][660/770], lr: 0.00010	Time 0.232 (0.269)	Data 0.000 (0.030)	Loss 1.9231 (1.4071)	Prec@1 0.000 (46.596)	Prec@5 100.000 (92.511)
Epoch: [5][680/770], lr: 0.00010	Time 0.235 (0.268)	Data 0.000 (0.029)	Loss 2.1122 (1.4037)	Prec@1 0.000 (46.476)	Prec@5 100.000 (92.584)
Epoch: [5][700/770], lr: 0.00010	Time 0.235 (0.267)	Data 0.000 (0.029)	Loss 0.5258 (1.3935)	Prec@1 50.000 (46.862)	Prec@5 100.000 (92.796)
Epoch: [5][720/770], lr: 0.00010	Time 0.243 (0.266)	Data 0.000 (0.028)	Loss 2.0700 (1.3879)	Prec@1 0.000 (47.087)	Prec@5 100.000 (92.857)
Epoch: [5][740/770], lr: 0.00010	Time 0.245 (0.266)	Data 0.000 (0.027)	Loss 1.7842 (1.3858)	Prec@1 50.000 (47.301)	Prec@5 100.000 (92.780)
Epoch: [5][760/770], lr: 0.00010	Time 0.240 (0.265)	Data 0.000 (0.026)	Loss 1.8603 (1.3909)	Prec@1 50.000 (47.109)	Prec@5 50.000 (92.576)
Epoch: [6][0/770], lr: 0.00010	Time 19.351 (19.351)	Data 19.132 (19.132)	Loss 2.1551 (2.1551)	Prec@1 50.000 (50.000)	Prec@5 100.000 (100.000)
Epoch: [6][20/770], lr: 0.00010	Time 0.244 (1.149)	Data 0.000 (0.911)	Loss 1.2371 (1.3856)	Prec@1 50.000 (52.381)	Prec@5 100.000 (92.857)
Epoch: [6][40/770], lr: 0.00010	Time 0.236 (0.704)	Data 0.000 (0.467)	Loss 0.4666 (1.3252)	Prec@1 100.000 (51.220)	Prec@5 100.000 (92.683)
Epoch: [6][60/770], lr: 0.00010	Time 0.237 (0.551)	Data 0.000 (0.314)	Loss 0.7650 (1.2783)	Prec@1 100.000 (50.000)	Prec@5 100.000 (95.082)
Epoch: [6][80/770], lr: 0.00010	Time 0.240 (0.475)	Data 0.000 (0.236)	Loss 1.9749 (1.3624)	Prec@1 50.000 (48.765)	Prec@5 100.000 (93.827)
Epoch: [6][100/770], lr: 0.00010	Time 0.237 (0.428)	Data 0.000 (0.189)	Loss 2.0656 (1.3780)	Prec@1 0.000 (48.515)	Prec@5 100.000 (93.564)
Epoch: [6][120/770], lr: 0.00010	Time 0.239 (0.397)	Data 0.000 (0.158)	Loss 1.3459 (1.3999)	Prec@1 50.000 (47.521)	Prec@5 50.000 (92.562)
Epoch: [6][140/770], lr: 0.00010	Time 0.234 (0.375)	Data 0.000 (0.136)	Loss 2.4557 (1.3718)	Prec@1 0.000 (47.872)	Prec@5 100.000 (93.617)
Epoch: [6][160/770], lr: 0.00010	Time 0.232 (0.358)	Data 0.000 (0.119)	Loss 1.9145 (1.3832)	Prec@1 50.000 (48.447)	Prec@5 100.000 (93.789)
Epoch: [6][180/770], lr: 0.00010	Time 0.234 (0.344)	Data 0.000 (0.106)	Loss 1.2923 (1.4013)	Prec@1 50.000 (48.066)	Prec@5 100.000 (92.541)
Epoch: [6][200/770], lr: 0.00010	Time 0.235 (0.334)	Data 0.000 (0.095)	Loss 1.9482 (1.3902)	Prec@1 0.000 (46.766)	Prec@5 100.000 (93.035)
Epoch: [6][220/770], lr: 0.00010	Time 0.238 (0.325)	Data 0.000 (0.087)	Loss 1.2630 (1.3796)	Prec@1 50.000 (45.928)	Prec@5 100.000 (93.213)
Epoch: [6][240/770], lr: 0.00010	Time 0.240 (0.318)	Data 0.000 (0.079)	Loss 0.2856 (1.3881)	Prec@1 100.000 (45.851)	Prec@5 100.000 (93.154)
Epoch: [6][260/770], lr: 0.00010	Time 0.243 (0.312)	Data 0.000 (0.073)	Loss 1.0946 (1.3717)	Prec@1 100.000 (46.552)	Prec@5 100.000 (92.912)
Epoch: [6][280/770], lr: 0.00010	Time 0.244 (0.306)	Data 0.000 (0.068)	Loss 0.5560 (1.3847)	Prec@1 100.000 (46.263)	Prec@5 100.000 (92.883)
Epoch: [6][300/770], lr: 0.00010	Time 0.235 (0.302)	Data 0.000 (0.064)	Loss 0.5065 (1.3951)	Prec@1 100.000 (46.346)	Prec@5 100.000 (92.691)
Epoch: [6][320/770], lr: 0.00010	Time 0.236 (0.298)	Data 0.000 (0.060)	Loss 1.1418 (1.3981)	Prec@1 50.000 (46.106)	Prec@5 100.000 (92.679)
Epoch: [6][340/770], lr: 0.00010	Time 0.242 (0.294)	Data 0.000 (0.056)	Loss 0.6922 (1.3859)	Prec@1 100.000 (46.334)	Prec@5 100.000 (92.815)
Epoch: [6][360/770], lr: 0.00010	Time 0.233 (0.291)	Data 0.000 (0.053)	Loss 1.4590 (1.3842)	Prec@1 50.000 (46.122)	Prec@5 50.000 (92.521)
Epoch: [6][380/770], lr: 0.00010	Time 0.239 (0.288)	Data 0.000 (0.050)	Loss 0.2755 (1.3641)	Prec@1 100.000 (46.719)	Prec@5 100.000 (92.782)
Epoch: [6][400/770], lr: 0.00010	Time 0.230 (0.286)	Data 0.000 (0.048)	Loss 2.0049 (1.3715)	Prec@1 0.000 (46.758)	Prec@5 50.000 (92.519)
Epoch: [6][420/770], lr: 0.00010	Time 0.237 (0.284)	Data 0.000 (0.046)	Loss 0.9666 (1.3686)	Prec@1 100.000 (46.912)	Prec@5 100.000 (92.637)
Epoch: [6][440/770], lr: 0.00010	Time 0.245 (0.282)	Data 0.000 (0.043)	Loss 0.9809 (1.3609)	Prec@1 50.000 (47.166)	Prec@5 100.000 (92.857)
Epoch: [6][460/770], lr: 0.00010	Time 0.238 (0.280)	Data 0.000 (0.042)	Loss 3.1607 (1.3562)	Prec@1 50.000 (47.180)	Prec@5 50.000 (93.059)
Epoch: [6][480/770], lr: 0.00010	Time 0.246 (0.278)	Data 0.000 (0.040)	Loss 1.0888 (1.3551)	Prec@1 50.000 (47.297)	Prec@5 100.000 (93.139)
Epoch: [6][500/770], lr: 0.00010	Time 0.235 (0.277)	Data 0.000 (0.038)	Loss 1.3564 (1.3498)	Prec@1 0.000 (47.206)	Prec@5 100.000 (93.214)
Epoch: [6][520/770], lr: 0.00010	Time 0.236 (0.275)	Data 0.000 (0.037)	Loss 1.6224 (1.3487)	Prec@1 50.000 (47.409)	Prec@5 100.000 (93.090)
Epoch: [6][540/770], lr: 0.00010	Time 0.231 (0.274)	Data 0.000 (0.035)	Loss 2.0403 (1.3568)	Prec@1 0.000 (47.135)	Prec@5 100.000 (92.791)
Epoch: [6][560/770], lr: 0.00010	Time 0.242 (0.272)	Data 0.000 (0.034)	Loss 1.2457 (1.3525)	Prec@1 50.000 (47.415)	Prec@5 100.000 (92.781)
Epoch: [6][580/770], lr: 0.00010	Time 0.236 (0.271)	Data 0.000 (0.033)	Loss 1.3024 (1.3559)	Prec@1 50.000 (47.332)	Prec@5 100.000 (92.857)
Epoch: [6][600/770], lr: 0.00010	Time 0.242 (0.270)	Data 0.000 (0.032)	Loss 1.1228 (1.3483)	Prec@1 50.000 (47.837)	Prec@5 100.000 (93.095)
Epoch: [6][620/770], lr: 0.00010	Time 0.237 (0.269)	Data 0.000 (0.031)	Loss 1.1622 (1.3462)	Prec@1 50.000 (48.068)	Prec@5 100.000 (93.156)
Epoch: [6][640/770], lr: 0.00010	Time 0.243 (0.268)	Data 0.000 (0.030)	Loss 1.1677 (1.3438)	Prec@1 50.000 (48.206)	Prec@5 100.000 (93.292)
Epoch: [6][660/770], lr: 0.00010	Time 0.233 (0.267)	Data 0.000 (0.029)	Loss 2.6636 (1.3373)	Prec@1 50.000 (48.185)	Prec@5 50.000 (93.343)
Epoch: [6][680/770], lr: 0.00010	Time 0.236 (0.266)	Data 0.000 (0.028)	Loss 0.5188 (1.3391)	Prec@1 100.000 (48.238)	Prec@5 100.000 (93.172)
Epoch: [6][700/770], lr: 0.00010	Time 0.236 (0.266)	Data 0.000 (0.027)	Loss 1.7607 (1.3411)	Prec@1 0.000 (48.146)	Prec@5 50.000 (93.081)
Epoch: [6][720/770], lr: 0.00010	Time 0.241 (0.265)	Data 0.000 (0.027)	Loss 1.1699 (1.3476)	Prec@1 100.000 (48.128)	Prec@5 100.000 (92.996)
Epoch: [6][740/770], lr: 0.00010	Time 0.238 (0.264)	Data 0.000 (0.026)	Loss 0.8501 (1.3560)	Prec@1 100.000 (48.111)	Prec@5 100.000 (92.915)
Epoch: [6][760/770], lr: 0.00010	Time 0.238 (0.264)	Data 0.000 (0.025)	Loss 1.6175 (1.3602)	Prec@1 50.000 (47.963)	Prec@5 50.000 (92.773)
Epoch: [7][0/770], lr: 0.00010	Time 19.574 (19.574)	Data 19.249 (19.249)	Loss 0.2868 (0.2868)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [7][20/770], lr: 0.00010	Time 0.231 (1.159)	Data 0.000 (0.917)	Loss 0.7465 (1.0464)	Prec@1 50.000 (54.762)	Prec@5 100.000 (95.238)
Epoch: [7][40/770], lr: 0.00010	Time 0.233 (0.710)	Data 0.000 (0.470)	Loss 2.1714 (1.4048)	Prec@1 50.000 (41.463)	Prec@5 50.000 (87.805)
Epoch: [7][60/770], lr: 0.00010	Time 0.235 (0.555)	Data 0.000 (0.316)	Loss 0.2804 (1.3717)	Prec@1 100.000 (40.984)	Prec@5 100.000 (90.984)
Epoch: [7][80/770], lr: 0.00010	Time 0.243 (0.476)	Data 0.000 (0.238)	Loss 1.9431 (1.4368)	Prec@1 0.000 (41.358)	Prec@5 100.000 (91.358)
Epoch: [7][100/770], lr: 0.00010	Time 0.231 (0.429)	Data 0.000 (0.191)	Loss 1.8686 (1.3714)	Prec@1 50.000 (44.059)	Prec@5 100.000 (93.069)
Epoch: [7][120/770], lr: 0.00010	Time 0.243 (0.397)	Data 0.000 (0.159)	Loss 0.1397 (1.3188)	Prec@1 100.000 (47.107)	Prec@5 100.000 (93.802)
Epoch: [7][140/770], lr: 0.00010	Time 0.231 (0.375)	Data 0.000 (0.137)	Loss 2.8159 (1.3431)	Prec@1 50.000 (48.227)	Prec@5 50.000 (93.617)
Epoch: [7][160/770], lr: 0.00010	Time 0.243 (0.358)	Data 0.000 (0.120)	Loss 0.4149 (1.3464)	Prec@1 100.000 (49.379)	Prec@5 100.000 (93.168)
